age,workclass,education,educationnum,maritalstatus,occupation,relationship,race,sex,hoursperweek,country,income
20,private,some-college,10,never-married,adm-clerical,own-child,white,female,20,united-states,<=50k
50,private,5th-6th,3,married-civ-spouse,handlers-cleaners,husband,white,male,40,mexico,<=50k
22,private,hs-grad,9,never-married,adm-clerical,unmarried,white,male,40,united-states,<=50k
32,self-emp-inc,some-college,10,married-civ-spouse,transport-moving,husband,black,male,35,haiti,<=50k
46,private,hs-grad,9,married-civ-spouse,sales,husband,white,male,65,united-states,>50k
26,private,some-college,10,never-married,adm-clerical,own-child,white,female,15,united-states,<=50k
20,private,some-college,10,never-married,sales,own-child,black,female,14,united-states,<=50k
37,self-emp-inc,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,<=50k
40,private,some-college,10,divorced,adm-clerical,unmarried,white,female,24,united-states,<=50k
22,private,some-college,10,never-married,other-service,own-child,white,female,38,united-states,<=50k
41,private,some-college,10,divorced,tech-support,not-in-family,white,male,50,united-states,<=50k
24,private,assoc-acdm,12,married-civ-spouse,adm-clerical,wife,white,female,40,united-states,<=50k
40,private,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,<=50k
37,state-gov,prof-school,15,married-civ-spouse,prof-specialty,wife,white,female,39,united-states,>50k
56,private,9th,5,widowed,sales,unmarried,white,female,40,united-states,<=50k
20,private,some-college,10,never-married,handlers-cleaners,not-in-family,white,male,50,united-states,<=50k
55,local-gov,hs-grad,9,divorced,adm-clerical,unmarried,white,male,40,united-states,<=50k
29,private,hs-grad,9,never-married,craft-repair,other-relative,white,male,40,united-states,<=50k
37,private,hs-grad,9,divorced,craft-repair,not-in-family,white,male,40,united-states,<=50k
61,self-emp-not-inc,bachelors,13,married-civ-spouse,transport-moving,husband,white,male,60,united-states,<=50k
26,private,bachelors,13,never-married,prof-specialty,not-in-family,white,male,38,united-states,<=50k
49,self-emp-inc,some-college,10,divorced,craft-repair,not-in-family,white,male,55,united-states,<=50k
18,local-gov,7th-8th,4,never-married,farming-fishing,own-child,white,male,40,united-states,<=50k
30,private,9th,5,never-married,farming-fishing,other-relative,black,male,40,united-states,<=50k
24,private,hs-grad,9,never-married,other-service,own-child,black,female,20,empty,<=50k
24,state-gov,hs-grad,9,married-civ-spouse,tech-support,husband,white,male,40,united-states,<=50k
37,private,hs-grad,9,never-married,transport-moving,not-in-family,white,male,40,united-states,<=50k
37,local-gov,hs-grad,9,divorced,adm-clerical,unmarried,white,female,40,united-states,<=50k
36,private,some-college,10,married-civ-spouse,machine-op-inspct,husband,white,male,65,united-states,<=50k
40,private,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,40,united-states,<=50k
44,self-emp-not-inc,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,55,united-states,<=50k
43,self-emp-not-inc,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,20,united-states,<=50k
19,private,some-college,10,never-married,handlers-cleaners,not-in-family,white,female,35,united-states,<=50k
17,empty,10th,6,never-married,empty,own-child,white,male,30,united-states,<=50k
39,private,hs-grad,9,married-civ-spouse,adm-clerical,wife,black,female,50,united-states,<=50k
43,private,hs-grad,9,divorced,craft-repair,unmarried,white,male,40,united-states,<=50k
43,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k
40,private,masters,14,never-married,prof-specialty,not-in-family,white,male,40,united-states,>50k
31,state-gov,some-college,10,never-married,craft-repair,not-in-family,white,male,40,united-states,<=50k
25,private,bachelors,13,divorced,craft-repair,not-in-family,white,male,40,united-states,<=50k
55,private,9th,5,married-civ-spouse,farming-fishing,husband,white,male,40,united-states,<=50k
55,private,7th-8th,4,married-civ-spouse,adm-clerical,husband,white,male,75,united-states,<=50k
29,private,some-college,10,married-civ-spouse,exec-managerial,husband,black,male,40,united-states,<=50k
30,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
23,private,hs-grad,9,never-married,adm-clerical,own-child,white,male,40,united-states,<=50k
71,private,11th,7,never-married,priv-house-serv,not-in-family,white,female,75,united-states,<=50k
22,empty,some-college,10,married-civ-spouse,empty,husband,white,male,6,united-states,<=50k
21,private,some-college,10,never-married,sales,not-in-family,white,female,40,united-states,<=50k
62,empty,hs-grad,9,married-civ-spouse,empty,husband,asian-pac-islander,male,24,china,<=50k
22,empty,some-college,10,married-spouse-absent,empty,unmarried,black,female,40,united-states,<=50k
49,private,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,40,united-states,<=50k
31,private,assoc-acdm,12,married-civ-spouse,machine-op-inspct,husband,white,male,20,united-states,<=50k
27,private,assoc-acdm,12,never-married,prof-specialty,not-in-family,white,male,40,united-states,<=50k
27,private,masters,14,married-civ-spouse,prof-specialty,husband,asian-pac-islander,male,40,hong,>50k
26,private,some-college,10,never-married,other-service,not-in-family,white,male,20,united-states,<=50k
30,empty,some-college,10,married-civ-spouse,empty,husband,white,male,40,united-states,<=50k
17,private,10th,6,never-married,other-service,own-child,white,female,30,united-states,<=50k
26,private,some-college,10,never-married,transport-moving,not-in-family,white,male,50,united-states,<=50k
45,private,hs-grad,9,divorced,adm-clerical,not-in-family,white,female,40,canada,<=50k
31,private,hs-grad,9,never-married,farming-fishing,unmarried,white,male,45,united-states,<=50k
51,private,assoc-acdm,12,never-married,adm-clerical,not-in-family,white,female,40,united-states,<=50k
56,private,9th,5,widowed,machine-op-inspct,unmarried,white,female,40,united-states,<=50k
24,state-gov,bachelors,13,never-married,machine-op-inspct,not-in-family,white,male,35,united-states,<=50k
29,private,12th,8,never-married,handlers-cleaners,not-in-family,white,male,40,dominican-republic,<=50k
26,private,some-college,10,never-married,sales,not-in-family,white,male,24,united-states,<=50k
51,private,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,45,united-states,<=50k
32,local-gov,hs-grad,9,married-civ-spouse,protective-serv,husband,white,male,40,united-states,<=50k
47,state-gov,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k
30,private,hs-grad,9,never-married,machine-op-inspct,not-in-family,white,male,40,united-states,<=50k
41,empty,11th,7,widowed,empty,other-relative,black,female,40,united-states,<=50k
49,federal-gov,some-college,10,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
40,private,some-college,10,married-civ-spouse,prof-specialty,husband,amer-indian-eskimo,male,40,united-states,>50k
62,private,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,>50k
43,self-emp-inc,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,60,united-states,<=50k
76,private,5th-6th,3,never-married,handlers-cleaners,not-in-family,white,male,20,united-states,<=50k
40,empty,masters,14,married-civ-spouse,empty,husband,white,male,60,united-states,>50k
35,private,bachelors,13,married-civ-spouse,sales,husband,white,male,50,united-states,>50k
27,private,hs-grad,9,never-married,handlers-cleaners,own-child,white,female,40,united-states,<=50k
55,self-emp-not-inc,hs-grad,9,married-civ-spouse,sales,husband,white,male,40,united-states,<=50k
21,private,some-college,10,never-married,sales,own-child,white,male,12,united-states,<=50k
20,private,some-college,10,never-married,handlers-cleaners,own-child,white,male,20,united-states,<=50k
39,private,hs-grad,9,separated,adm-clerical,not-in-family,white,female,20,united-states,<=50k
20,private,hs-grad,9,never-married,machine-op-inspct,own-child,white,female,42,united-states,<=50k
28,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,60,united-states,<=50k
56,federal-gov,some-college,10,separated,other-service,not-in-family,black,male,40,united-states,<=50k
39,private,12th,8,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k
44,federal-gov,bachelors,13,married-civ-spouse,exec-managerial,husband,asian-pac-islander,male,40,united-states,>50k
55,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k
54,self-emp-not-inc,hs-grad,9,married-civ-spouse,sales,husband,white,male,40,united-states,<=50k
34,local-gov,hs-grad,9,married-civ-spouse,protective-serv,husband,white,male,57,united-states,>50k
42,private,hs-grad,9,never-married,transport-moving,unmarried,black,female,38,united-states,<=50k
50,self-emp-inc,some-college,10,separated,exec-managerial,unmarried,white,female,75,united-states,<=50k
34,federal-gov,some-college,10,married-civ-spouse,adm-clerical,husband,black,male,40,united-states,>50k
23,private,assoc-voc,11,never-married,craft-repair,own-child,white,male,33,united-states,<=50k
27,empty,bachelors,13,never-married,empty,unmarried,asian-pac-islander,male,25,philippines,<=50k
81,empty,bachelors,13,widowed,empty,not-in-family,white,male,5,united-states,<=50k
57,private,5th-6th,3,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
65,empty,assoc-voc,11,married-civ-spouse,empty,wife,white,female,56,united-states,>50k
33,private,masters,14,never-married,prof-specialty,not-in-family,black,male,50,united-states,<=50k
37,private,hs-grad,9,divorced,craft-repair,unmarried,white,female,48,united-states,<=50k
53,private,bachelors,13,never-married,exec-managerial,unmarried,white,female,40,united-states,<=50k
27,state-gov,bachelors,13,never-married,adm-clerical,not-in-family,white,female,40,united-states,<=50k
47,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,50,united-states,>50k
42,private,assoc-acdm,12,married-civ-spouse,prof-specialty,husband,white,male,50,united-states,<=50k
58,local-gov,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,<=50k
20,private,hs-grad,9,never-married,adm-clerical,other-relative,white,male,24,united-states,<=50k
19,private,hs-grad,9,never-married,machine-op-inspct,other-relative,white,male,40,united-states,<=50k
39,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,35,united-states,<=50k
51,private,hs-grad,9,divorced,exec-managerial,not-in-family,white,male,44,united-states,<=50k
52,private,hs-grad,9,divorced,sales,not-in-family,white,female,40,germany,<=50k
53,private,some-college,10,never-married,adm-clerical,not-in-family,white,female,50,united-states,>50k
50,private,some-college,10,married-civ-spouse,sales,husband,white,male,40,united-states,<=50k
36,private,hs-grad,9,divorced,machine-op-inspct,not-in-family,white,male,40,united-states,<=50k
30,private,bachelors,13,never-married,tech-support,not-in-family,white,female,72,united-states,<=50k
30,private,some-college,10,never-married,adm-clerical,unmarried,black,female,40,empty,<=50k
50,private,hs-grad,9,married-civ-spouse,sales,husband,white,male,55,united-states,>50k
76,private,7th-8th,4,widowed,priv-house-serv,not-in-family,white,female,40,united-states,<=50k
24,private,some-college,10,never-married,handlers-cleaners,own-child,black,male,40,united-states,<=50k
23,local-gov,bachelors,13,never-married,prof-specialty,not-in-family,white,female,35,united-states,<=50k
51,private,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,<=50k
58,private,10th,6,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50k
38,private,9th,5,married-civ-spouse,other-service,wife,black,female,24,haiti,<=50k
45,private,some-college,10,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,>50k
55,self-emp-not-inc,hs-grad,9,widowed,sales,not-in-family,white,male,40,united-states,<=50k
45,private,some-college,10,married-civ-spouse,sales,husband,white,male,60,united-states,>50k
42,private,some-college,10,divorced,machine-op-inspct,not-in-family,white,male,45,united-states,<=50k
44,state-gov,bachelors,13,married-civ-spouse,adm-clerical,husband,white,male,46,united-states,>50k
60,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,50,united-states,>50k
27,private,some-college,10,never-married,sales,not-in-family,white,male,40,united-states,<=50k
25,local-gov,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k
61,empty,bachelors,13,divorced,empty,not-in-family,white,female,24,united-states,<=50k
63,private,7th-8th,4,widowed,other-service,not-in-family,white,female,41,united-states,<=50k
46,local-gov,masters,14,never-married,prof-specialty,not-in-family,white,female,43,united-states,<=50k
47,private,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,<=50k
37,private,some-college,10,divorced,sales,not-in-family,black,male,40,united-states,<=50k
43,private,hs-grad,9,separated,exec-managerial,unmarried,black,female,40,united-states,<=50k
46,private,masters,14,married-civ-spouse,prof-specialty,husband,white,male,35,united-states,>50k
48,empty,10th,6,married-civ-spouse,empty,wife,black,female,35,united-states,<=50k
61,self-emp-not-inc,assoc-acdm,12,married-spouse-absent,exec-managerial,not-in-family,white,female,90,united-states,<=50k
44,private,hs-grad,9,never-married,craft-repair,not-in-family,white,male,30,united-states,<=50k
54,private,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,45,united-states,<=50k
22,private,some-college,10,never-married,prof-specialty,own-child,white,female,40,united-states,<=50k
47,federal-gov,hs-grad,9,married-civ-spouse,transport-moving,husband,black,male,50,united-states,>50k
18,private,hs-grad,9,never-married,other-service,own-child,white,female,20,united-states,<=50k
25,private,10th,6,married-civ-spouse,craft-repair,husband,white,male,40,mexico,<=50k
24,private,some-college,10,never-married,adm-clerical,own-child,white,female,40,iran,<=50k
37,local-gov,bachelors,13,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,>50k
