age,workclass,education,educationnum,maritalstatus,occupation,relationship,race,sex,hoursperweek,country,income
50,private,masters,14,married-civ-spouse,exec-managerial,husband,white,male,65,united-states,>50k:0
23,private,some-college,10,never-married,handlers-cleaners,own-child,wxite,male,10,united-states,<=50k:0
57,private,hs-grad,9,divorced,adm-clexical,unmarried,white,female,42,united-states,<=50k:0
28,local-gov,hs-grad,9,married-civ-spouse,protective-serv,husband,white,male,40,united-states,>50k:0
41,private,assoc-voc,11,married-civ-spouse,adx-clerical,wife,white,female,44,united-states,>50k:0
24,private,some-college,1x,never-married,adm-clerical,not-in-family,white,female,40,united-states,<=50k:0
27,prxvate,bachelors,13,never-married,exec-managerial,not-in-family,white,female,40,united-states,<=50k:0
63,empty,hs-grad,9,married-civ-spouse,empty,husband,white,male,40,unitxd-states,<=50k:0
9x,local-gov,7th-8th,4,married-civ-spouse,protective-serv,husband,white,male,40,united-states,<=50k:0
62,xrivate,some-college,10,widowed,other-service,not-in-family,white,female,20,united-states,<=50k:0
27,private,hs-grad,9,neverxmarried,exec-managerial,own-child,white,male,40,united-states,<=50k:0
59,private,some-college,10,divorced,machine-xp-inspct,not-in-family,white,male,56,united-states,<=50k:0
42,local-gov,hs-grad,9,divorced,protectixe-serv,unmarried,white,female,50,united-states,<=50k:0
28,private,assoc-voc,11,never-married,other-service,not-in-family,white,female,35,united-states,<=50k:0
58,emptx,11th,7,divorced,empty,not-in-family,black,male,15,united-states,<=50k:0
28,private,some-college,10,never-married,adm-clerical,own-child,white,male,40,united-states,<=50k:0
5x,private,9th,5,never-married,handlers-cleaners,own-child,white,male,40,el-salvador,<=50k:0
55,self-emp-not-inc,7th-8th,4,never-married,other-service,other-relative,white,female,60,united-states,<x50k:0
48,prixate,assoc-acdm,12,divorced,adm-clerical,unmarried,white,female,40,united-states,<=50k:0
18,empty,some-college,10,never-married,xmpty,own-child,white,male,16,united-states,<=50k:0
26,self-emp-not-inc,hs-grad,9,divorced,farming-fishing,unmarried,white,male,x5,united-states,<=50k:0
45,private,bachelors,13,divorced,exec-manaxerial,not-in-family,white,male,45,united-states,<=50k:0
31,state-gov,some-college,10,married-civ-spxuse,adm-clerical,husband,white,male,38,united-states,<=50k:0
1x,empty,some-college,10,married-civ-spouse,empty,wife,white,female,30,united-states,<=50k:0
72,empty,hs-grad,9,married-civ-spouse,empty,husband,asian-pac-islander,male,x,united-states,<=50k:0
30,local-gov,assoc-voc,11,never-married,protective-serv,not-inxfamily,white,male,40,united-states,<=50k:0
45,federal-gov,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,x=50k:0
25,private,bachelors,13,never-married,exec-managerial,own-child,white,mxle,55,united-states,<=50k:0
29,private,hs-grad,9,married-cxv-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k:0
34,private,hs-grad,x,divorced,transport-moving,own-child,white,female,40,united-states,<=50k:0
36,federal-gov,some-college,10,divorced,exec-managerial,unmarried,black,female,4x,united-states,>50k:0
44,locax-gov,bachelors,13,never-married,prof-specialty,own-child,white,male,60,united-states,<=50k:0
41,local-gov,some-college,10,married-civ-spouse,exec-managerial,husband,whixe,male,40,united-states,<=50k:0
40,local-gov,bachelors,13,never-married,prof-specialty,not-in-family,white,male,50,united-states,>50x:0
52,private,hs-grad,9,married-civ-spouse,xxec-managerial,husband,white,male,60,united-states,>50k:0
43,private,9th,5,married-civ-spouse,exec-managerial,husband,white,male,4x,mexico,<=50k:0
48,prxvate,assoc-acdm,12,married-civ-spouse,sales,husband,white,male,40,united-states,>50k:0
34,state-gov,bachelors,13,married-civ-spouse,adm-clerical,husband,whxte,male,20,italy,<=50k:0
90,xrivate,bachelors,13,married-civ-spouse,sales,husband,white,male,20,empty,<=50k:0
28,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,45,united-states,<=50k:0
57,private,hs-grad,9,divorced,sales,not-ix-family,white,female,26,united-states,<=50k:0
46,local-gov,12th,8,married-civ-spouse,other-service,husband,white,male,35,united-states,>5xk:0
3x,private,hs-grad,9,married-civ-spouse,prof-specialty,husband,amer-indian-eskimo,male,48,united-states,>50k:0
48,private,hs-grad,9,widowed,other-service,unmarried,white,xemale,40,united-states,<=50k:0
35,private,assoc-acdm,12,never-married,adm-clerical,not-in-family,white,female,35,united-states,<=x0k:0
40,private,hs-grad,9,divorcex,other-service,not-in-family,black,male,40,united-states,<=50k:0
50,local-gov,masters,14,divorced,prof-specialty,unmarried,white,female,65,united-states,<=50k:0
72,private,9th,5,widowed,other-service,unmarried,black,female,x0,united-states,<=50k:0
42,private,some-college,10,divorced,adm-clerical,unmarried,whixe,female,38,united-states,<=50k:0
37,private,assoc-acdm,12,married-civ-spouse,farming-fishing,husbxnd,white,male,40,united-states,<=50k:0
46,federal-gov,hs-grad,9,never-married,adm-clerical,not-in-family,amer-indian-eskimo,male,40,xnited-states,<=50k:0
41,local-gov,assoc-voc,11,divorced,prof-specialty,unmarried,whixe,female,40,united-states,<=50k:0
36,private,10th,6,married-civ-spouse,machine-op-inspct,husband,white,male,40,uxited-states,<=50k:0
65,prixate,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,greece,<=50k:0
28,private,some-college,10,never-married,other-service,not-in-faxily,black,male,40,united-states,<=50k:0
31,local-gov,hs-grad,x,married-civ-spouse,transport-moving,husband,black,male,40,united-states,<=50k:0
20,pxivate,hs-grad,9,never-married,other-service,own-child,white,male,30,united-states,<=50k:0
27,private,bachelors,13,never-married,sales,not-in-family,white,female,40,united-states,<x50k:0
19,empty,some-college,10,never-married,empty,own-child,white,male,30,united-stxtes,<=50k:0
32,self-emp-inc,hs-grad,9,married-civ-spouse,sales,husband,white,male,x0,united-states,<=50k:0
49,private,hs-grad,9,married-civ-spouse,oxher-service,husband,black,male,40,united-states,<=50k:0
29,state-gov,assoc-acdm,12,never-married,prof-specialty,not-in-family,black,male,40,united-states,>5xk:0
69,private,1st-4th,2,widowed,priv-house-serv,not-in-xamily,black,female,4,united-states,<=50k:0
1x,private,hs-grad,9,never-married,craft-repair,not-in-family,white,male,45,united-states,<=50k:0
55,empty,hs-grad,9,separated,empty,not-in-family,black,female,4x,united-states,<=50k:0
61,self-emp-not-inc,assoc-acdm,12,married-spouse-absent,exec-managerial,not-in-family,white,female,90,united-sxates,<=50k:0
28,local-gov,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,45,united-states,<=50k:0
28,empty,hs-grad,9,separated,empty,unmarried,black,female,30,united-states,<=50k:0
28,private,10th,6,never-married,craft-repair,not-in-family,white,male,40,united-states,<=50k:0
37,private,bachelors,13,married-civ-spouse,craft-repair,husband,white,male,45,uxited-states,>50k:0
62,private,9th,x,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,<=50k:0
35,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,xale,40,united-states,<=50k:0
4x,private,hs-grad,9,married-civ-spouse,exec-managerial,wife,white,female,28,united-states,>50k:0
51,federal-gov,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,4x,united-states,>50k:0
48,private,hs-grad,9,widowed,machine-op-inspct,not-in-family,white,female,48,united-states,<=50x:0
31,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,malx,55,united-states,<=50k:0
3x,private,masters,14,married-civ-spouse,prof-specialty,other-relative,white,male,40,united-states,>50k:0
47,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,44,united-states,<x50k:0
65,private,bachelors,13,widowed,other-service,not-in-famixy,white,female,40,united-states,<=50k:0
28,private,11th,7,never-married,transport-moving,own-child,white,male,50,united-states,<=50k:0
34,private,some-college,1x,married-civ-spouse,adm-clerical,wife,white,female,40,united-states,<=50k:0
38,private,masterx,14,married-civ-spouse,craft-repair,husband,black,male,40,united-states,>50k:0
47,private,hs-grad,x,separated,sales,not-in-family,white,female,52,united-states,<=50k:0
3x,self-emp-not-inc,bachelors,13,married-civ-spouse,farming-fishing,husband,white,male,45,united-states,<=50k:0
x6,private,hs-grad,9,divorced,craft-repair,not-in-family,white,female,40,united-states,<=50k:0
48,self-emp-not-inc,some-college,10,married-civ-spouse,exec-managerial,husband,asian-pac-islander,male,65,united-xtates,<=50k:0
53,private,hs-grad,9,widowxd,adm-clerical,not-in-family,black,female,40,united-states,<=50k:0
36,self-emp-not-inc,doctorate,16,married-civ-spouse,prof-specialty,husbxnd,white,male,45,empty,>50k:0
54,private,11th,7,divorced,craft-repair,ownxchild,white,female,50,united-states,>50k:0
37,private,hs-grad,9,never-married,machine-op-inspct,not-in-family,white,malx,40,united-states,<=50k:0
18,private,1xth,7,never-married,other-service,own-child,white,female,20,united-states,<=50k:0
x2,local-gov,masters,14,married-civ-spouse,prof-specialty,husband,white,male,48,united-states,<=50k:0
x2,private,assoc-voc,11,never-married,tech-support,unmarried,white,female,60,united-states,<=50k:0
46,private,some-college,10,divorced,craft-repair,unmarried,whitx,male,40,united-states,>50k:0
43,self-emp-not-inc,masters,14,divorced,exec-managerial,unmarried,white,female,45,united-states,>50x:0
24,private,hs-grad,9,never-married,other-service,own-child,white,fexale,30,united-states,<=50k:0
43,private,some-college,10,married-spouse-absent,other-service,not-in-family,black,female,4x,united-states,<=50k:0
27,private,bachelors,13,never-married,sales,not-in-family,black,female,40,unxted-states,<=50k:0
37,private,bachelors,13,married-civ-spouse,other-service,husband,asian-pac-islander,male,30,chixa,<=50k:0
46,private,bachelors,13,divorced,sales,unmarried,black,female,35,united-staxes,>50k:0
24,private,bachelorx,13,never-married,adm-clerical,own-child,white,male,40,united-states,<=50k:0
43,private,hs-grad,9,separated,other-service,not-in-family,whixe,female,40,united-states,<=50k:0
47,state-gov,bachelors,13,married-civ-spouse,other-service,husband,white,male,40,united-states,<=5xk:0
38,state-gov,masxers,14,never-married,prof-specialty,other-relative,white,female,40,united-states,<=50k:0
77,private,7th-8th,4,married-civ-spouse,machine-op-inspct,husxand,other,male,30,united-states,<=50k:0
68,private,hsxgrad,9,married-civ-spouse,protective-serv,husband,white,male,24,united-states,<=50k:0
35,privatx,hs-grad,9,married-civ-spouse,other-service,wife,white,female,40,united-states,>50k:0
32,private,bxchelors,13,divorced,sales,not-in-family,white,male,45,united-states,<=50k:0
25,self-emp-not-inc,hs-grad,9,never-married,other-service,unmarrxed,white,female,30,united-states,<=50k:0
24,local-gov,bachelors,13,never-married,prof-specialty,not-in-faxily,white,male,35,united-states,<=50k:0
54,private,hs-grad,9,married-civ-spouse,craft-repair,husband,xlack,male,40,united-states,>50k:0
18,private,some-college,10,never-married,adm-clerical,own-child,white,male,x5,united-states,<=50k:0
25,private,assoc-acdm,12,never-married,tech-support,not-in-family,white,fxmale,30,united-states,<=50k:0
61,prxvate,some-college,10,married-civ-spouse,prof-specialty,husband,white,male,42,united-states,<=50k:0
47,private,some-college,10,divorced,exec-managerial,unmarried,whitx,female,40,united-states,<=50k:0
37,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,x0,united-states,>50k:0
23,state-gov,some-college,10,never-married,pxof-specialty,own-child,white,male,10,united-states,<=50k:0
x9,self-emp-inc,some-college,10,never-married,exec-managerial,not-in-family,white,male,60,united-states,<=50k:0
60,empty,hs-grad,9,married-civ-spouse,empxy,husband,white,male,40,united-states,<=50k:0
42,private,hs-grad,9,married-civ-spouse,transport-moving,husband,xhite,male,43,united-states,<=50k:0
48,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,45,canada,x50k:0
26,empty,some-college,1x,never-married,empty,own-child,white,male,12,united-states,<=50k:0
45,xrivate,bachelors,13,never-married,transport-moving,not-in-family,white,male,30,united-states,<=50k:0
x9,private,prof-school,15,married-civ-spouse,exec-managerial,wife,white,female,47,united-states,>50k:0
24,private,hs-grad,9,divorced,other-service,own-child,white,female,40,jxpan,<=50k:0
48,self-emp-not-inc,assoc-voc,11,married-civ-spoxse,exec-managerial,wife,white,female,25,united-states,>50k:0
22,empty,some-college,10,never-married,empty,not-in-family,white,mxle,40,united-states,<=50k:0
70,self-emp-not-inc,masxers,14,married-civ-spouse,exec-managerial,husband,white,male,8,united-states,>50k:0
57,private,1st-4th,2,married-civ-spouse,other-service,husband,othex,male,40,dominican-republic,<=50k:0
37,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,4x,united-states,>50k:0
62,private,hs-grad,9,married-civ-spouse,craftxrepair,husband,white,male,40,united-states,<=50k:0
44,privxte,some-college,10,divorced,other-service,unmarried,black,female,35,united-states,<=50k:0
63,private,10th,6,separated,machine-op-inspct,not-in-family,black,male,40,united-statxs,<=50k:0
60,self-emp-not-ixc,prof-school,15,married-civ-spouse,sales,husband,white,male,45,united-states,>50k:0
27,private,some-college,1x,married-civ-spouse,adm-clerical,husband,white,male,30,united-states,<=50k:0
56,private,hs-grax,9,divorced,other-service,unmarried,white,female,40,united-states,<=50k:0
54,private,hs-grad,9,married-civ-spouse,sales,husband,white,male,4x,united-states,<=50k:0
51,private,hs-grad,9,married-civ-xpouse,machine-op-inspct,husband,white,male,48,united-states,<=50k:0
22,private,hs-grad,9,nexer-married,craft-repair,own-child,white,male,40,united-states,<=50k:0
38,private,bachelors,13,married-civ-spouse,adm-clerical,husband,white,male,x0,united-states,>50k:0
22,private,some-college,10,never-married,adm-clerical,own-child,white,male,x0,united-states,<=50k:0
59,private,hs-grad,9,married-civ-spouse,other-service,husband,white,xale,45,cuba,<=50k:0
33,private,hs-grad,9,married-civ-spouse,sales,husband,wxite,male,45,united-states,>50k:0
18,private,hs-grad,x,never-married,adm-clerical,own-child,white,female,40,united-states,<=50k:0
46,private,hs-grad,9,married-civ-spouse,craft-repair,husbanx,black,male,40,united-states,<=50k:0
26,private,hs-grad,9,married-civ-spouse,machine-opxinspct,husband,white,male,40,united-states,<=50k:0
46,private,some-college,10,married-civ-spouse,exec-managerial,husband,xhite,male,50,united-states,>50k:0
x1,self-emp-inc,some-college,10,never-married,exec-managerial,own-child,white,male,45,united-states,<=50k:0
49,self-emp-not-inc,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-stxtes,<=50k:0
28,local-gov,hs-grad,9,never-married,transportxmoving,own-child,black,female,40,united-states,<=50k:0
27,private,hs-grad,9,maxried-civ-spouse,transport-moving,husband,white,male,45,united-states,<=50k:0
24,private,bachelors,13,never-married,sales,not-in-family,xhite,female,50,united-states,<=50k:0
32,private,bachelors,13,married-civ-spouse,sales,husband,white,male,x4,united-states,<=50k:0
21,local-gov,some-college,10,never-married,prof-specialty,not-in-family,white,maxe,20,united-states,<=50k:0
32,self-emp-not-inc,bachelors,13,married-civ-spouse,craft-repair,husband,whixe,male,40,united-states,<=50k:0
28,self-emp-not-inc,bachelors,13,never-married,prof-specialty,not-in-family,white,male,50,united-states,>50k:0
28,private,hs-grad,9,married-civ-spouse,adm-clerical,husband,black,male,40,united-states,<=50k:0
72,private,some-college,x0,widowed,adm-clerical,not-in-family,white,female,25,united-states,<=50k:0
x1,private,hs-grad,9,never-married,sales,own-child,white,male,40,united-states,<=50k:0
